date,customer_id,product_id,order_value
2025-08-19,C100150,P1009,1345.79
2025-03-07,C100254,P1010,1944.48
2025-05-18,C100586,P1012,902.71
2025-06-16,C100869,P1001,1470.64
2025-01-20,C100952,P1004,1252.98
2025-04-25,C100349,P1007,2245.49
2024-11-30,C100005,P1009,329.46
2025-07-19,C101139,P1004,602.95
2025-05-24,C101178,P1001,2029.75
2024-12-01,C101128,P1001,331.22
2025-02-21,C100406,P1006,708.78
2025-04-29,C100059,P1007,2388.66
2025-06-04,C100786,P1011,494.33
2024-12-04,C100667,P1009,231.4
2025-06-15,C101127,P1008,1995.69
2025-08-10,C100259,P1008,1549.47
2025-06-21,C100316,P1006,2123.09
2025-04-14,C100977,P1001,1495.04
2025-02-02,C100346,P1009,2375.49
2024-12-23,C100992,P1006,1162.87
2025-09-24,C100761,P1008,1816.77
2024-12-06,C100942,P1007,618.43
2024-10-21,C101138,P1012,2447.53
2024-11-06,C100858,P1012,2218.29
2025-08-01,C100992,P1010,1539.52
2025-07-12,C101194,P1012,1006.7
2024-11-14,C100814,P1009,2073.93
2025-07-06,C100381,P1001,2441.59
2025-04-17,C100053,P1008,484.66
2025-08-30,C100654,P1008,1377.93
2024-10-14,C100978,P1004,1085.95
2024-11-17,C100033,P1006,1847.83
2024-11-13,C101083,P1007,244.82
2024-10-09,C100474,P1008,355.85
2024-12-28,C100932,P1012,638.66
2025-02-23,C100783,P1005,1483.91
2024-11-28,C100423,P1010,438.79
2025-08-03,C100122,P1004,532.08
2025-05-24,C100468,P1005,2306.94
2025-03-28,C100713,P1012,1596.03
2025-04-02,C100831,P1006,448.29
2024-12-10,C101183,P1002,706.37
2025-08-27,C101033,P1012,1245.4
2025-07-06,C100699,P1008,472.56
2025-08-13,C100940,P1012,2468.23
2025-07-06,C100373,P1006,2111.98
2024-11-15,C100130,P1010,1299.47
2025-01-08,C101037,P1009,1743.42
2025-02-23,C100650,P1003,2385.6
2024-10-25,C100851,P1001,1903.96
2025-05-29,C100567,P1002,928.83
2025-04-27,C100517,P1002,692.34
2025-10-01,C100320,P1008,794.38
2025-03-04,C100248,P1001,2300.68
2025-05-23,C101117,P1005,1499.94
2024-12-28,C100535,P1001,1049.81
2025-04-22,C100923,P1002,1565.13
2025-07-14,C100117,P1001,1922.52
2025-08-02,C101113,P1007,1459.67
2025-10-07,C100363,P1012,806.55
2025-10-01,C100254,P1006,1858.29
2024-11-20,C100670,P1006,652.01
2025-09-19,C100931,P1007,1119.58
2025-07-31,C100470,P1012,2139.03
2024-12-03,C100246,P1008,2263.51
2025-07-07,C100071,P1001,486.91
2025-04-08,C100526,P1010,988.65
2025-06-19,C100626,P1002,1167.68
2025-03-14,C100796,P1005,1616.34
2025-04-17,C100287,P1008,184.22
2025-06-04,C100697,P1010,956.03
2024-11-18,C101007,P1006,928.9
2025-01-05,C100739,P1011,1124.07
2025-08-19,C100566,P1009,401.01
2025-07-04,C101127,P1001,735.02
2024-10-13,C100722,P1011,573.52
2025-01-30,C100586,P1003,1899.85
2025-04-01,C100572,P1002,368.52
2025-10-04,C101077,P1001,2476.89
2024-10-12,C100969,P1006,858.74
2025-06-26,C100684,P1010,2415.5
2025-03-23,C100387,P1005,1370.37
2025-04-19,C100747,P1002,355.23
2025-02-03,C100563,P1011,2074.07
2025-01-19,C100344,P1007,753.23
2024-10-16,C100241,P1004,2055.63
2025-03-24,C100762,P1004,2297.83
2025-07-26,C100221,P1012,2245.49
2025-05-13,C100291,P1004,289.7
2025-02-18,C100151,P1002,1690.26
2025-01-28,C101092,P1010,1361.3
2025-07-01,C100785,P1011,1899.89
2025-07-01,C101096,P1006,206.17
2025-08-30,C100818,P1005,1889.17
2025-01-20,C100551,P1012,911.41
2025-09-17,C101049,P1010,2220.96
2024-10-13,C100687,P1002,1613.33
2025-07-09,C100923,P1006,2019.94
2025-02-03,C101178,P1001,1453.07
2025-05-08,C101173,P1011,1158.26
2025-06-12,C101051,P1001,261.13
2024-12-17,C100329,P1012,748.12
2025-02-15,C100273,P1003,662.46
2025-04-21,C100283,P1009,2217.85
2025-02-23,C100168,P1008,1931.08
2025-03-29,C100968,P1004,1277.87
2025-03-11,C100679,P1008,205.54
2024-11-13,C101045,P1005,2303.0
2025-09-30,C100078,P1005,174.4
2025-04-06,C100631,P1007,1407.98
2025-04-24,C101002,P1005,1818.15
2025-09-18,C100394,P1005,1161.48
2025-10-04,C100766,P1005,1163.19
2024-11-06,C101041,P1003,1417.62
2025-09-12,C101110,P1008,642.92
2025-05-18,C100425,P1002,2427.94
2025-05-19,C101153,P1002,1489.21
2024-12-26,C100221,P1006,760.48
2025-06-11,C100127,P1002,684.76
2025-04-10,C100633,P1007,709.95
2025-05-13,C101102,P1012,1625.14
2024-11-22,C100087,P1001,849.49
2025-09-21,C100028,P1008,2092.93
2025-05-25,C100229,P1001,1057.3
2025-06-02,C101154,P1009,1334.8
2025-03-24,C101149,P1004,590.84
2025-03-07,C100380,P1001,1587.19
2025-06-26,C100202,P1009,2456.44
2024-10-09,C100088,P1004,2218.24
2024-10-27,C100996,P1012,298.84
2024-12-03,C100113,P1010,2126.53
2025-08-21,C100817,P1009,1435.75
2025-02-03,C100816,P1004,698.16
2025-05-23,C100038,P1005,1445.23
2025-01-23,C100803,P1003,2283.36
2025-08-09,C101182,P1012,2340.79
2025-05-08,C100751,P1010,342.18
2024-10-09,C100750,P1012,951.77
2025-06-16,C100654,P1007,1463.14
2025-06-03,C100882,P1005,1311.31
2025-02-13,C100918,P1003,321.13
2025-04-08,C100816,P1004,1467.63
2025-03-13,C100009,P1007,2376.75
2024-12-04,C100666,P1009,1796.64
2025-02-07,C100283,P1002,1083.38
2025-05-04,C100886,P1006,1517.54
2024-11-22,C100806,P1002,554.37
2024-12-08,C101149,P1001,1800.31
2024-10-20,C100989,P1002,1928.4
2024-11-06,C100883,P1002,418.36
2025-02-20,C100416,P1008,1899.4
2024-10-29,C100233,P1005,488.24
2025-06-25,C100729,P1002,2302.62
2025-07-23,C100567,P1005,1922.66
2025-01-11,C100275,P1007,1186.8
2025-03-17,C100806,P1007,1717.62
2024-10-27,C100243,P1012,1749.62
2024-10-10,C100090,P1001,1777.81
2025-05-22,C100950,P1010,2320.05
2025-03-25,C100623,P1006,1057.48
2024-11-24,C101157,P1009,1636.18
2025-08-14,C101009,P1001,904.25
2024-10-20,C100223,P1010,2499.16
2025-04-22,C100034,P1005,256.05
2025-04-09,C100028,P1007,403.66
2025-01-05,C100767,P1007,1274.36
2025-01-13,C100017,P1009,519.14
2025-09-14,C100165,P1011,744.72
2025-02-23,C101198,P1008,1220.53
2025-04-12,C100201,P1002,732.57
2025-01-19,C100152,P1001,384.57
2025-02-28,C100740,P1005,2129.76
2025-05-22,C101195,P1008,1754.83
2025-04-27,C100215,P1012,1189.41
2025-03-02,C101180,P1006,692.96
2025-04-02,C101045,P1003,694.7
2025-07-06,C100736,P1008,2474.86
2024-11-09,C100699,P1010,1808.91
2024-10-26,C100154,P1008,1425.59
2025-01-11,C100708,P1001,354.09
2025-03-19,C100019,P1001,2258.41
2024-10-08,C100706,P1010,835.6
2025-05-29,C100990,P1009,2155.52
2025-09-21,C100164,P1011,1154.49
2025-07-05,C100865,P1011,361.83
2025-07-26,C100294,P1004,1229.18
2025-03-18,C100029,P1006,1311.85
2025-01-15,C100129,P1009,1865.11
2024-10-10,C100548,P1011,2184.27
2025-04-28,C100467,P1007,1384.42
2025-03-24,C100315,P1001,261.87
2025-08-01,C100019,P1006,666.83
2025-06-17,C100230,P1010,2088.35
2025-06-27,C100353,P1003,807.5
2025-08-02,C100940,P1003,481.41
2025-09-14,C100596,P1010,286.44
2025-02-27,C100650,P1011,2082.11
2025-03-21,C101095,P1011,341.6
2025-08-27,C100499,P1006,158.76
2025-08-12,C101194,P1008,828.79
2025-04-26,C100932,P1008,1384.66
2025-02-25,C100922,P1008,362.71
2025-04-03,C100846,P1004,491.98
2025-07-03,C101005,P1010,1662.75
2025-01-13,C100912,P1008,1701.91
2025-09-21,C100387,P1004,513.54
2025-10-07,C100539,P1006,1055.01
2025-04-06,C100132,P1004,952.78
2024-12-14,C100095,P1012,1489.85
2024-10-09,C100144,P1007,1707.09
2025-09-14,C100663,P1010,1641.56
2024-12-11,C100184,P1010,615.11
2025-04-20,C100671,P1002,1407.68
2024-11-24,C100829,P1004,903.35
2025-07-20,C100593,P1002,540.9
2025-07-19,C100928,P1010,1430.56
2025-03-31,C100187,P1006,617.95
2025-05-17,C100378,P1006,2095.96
2025-01-20,C101083,P1003,1014.07
2025-07-16,C100258,P1005,442.76
2025-05-15,C100733,P1012,2371.58
2025-01-17,C100855,P1004,762.89
2024-10-18,C100753,P1006,2185.12
2025-07-03,C100322,P1006,302.12
2025-06-11,C100551,P1001,826.27
2025-09-24,C100530,P1006,282.15
2025-08-14,C100162,P1010,455.77
2025-09-29,C100296,P1006,2120.34
2025-09-09,C100449,P1010,863.46
2025-05-19,C100074,P1011,1166.22
2025-08-05,C100395,P1007,941.8
2025-05-11,C100797,P1012,2195.24
2025-07-19,C100508,P1006,326.16
2025-04-16,C100816,P1011,1217.74
2025-03-28,C100151,P1007,1340.21
2025-03-30,C100007,P1008,239.16
2024-11-15,C100782,P1002,1182.73
2024-12-25,C101078,P1009,1985.94
2024-11-26,C100804,P1001,765.7
2025-02-06,C101095,P1001,590.12
2025-01-20,C101046,P1007,2375.66
2025-09-27,C100998,P1002,1992.06
2024-12-20,C100660,P1002,1013.41
2025-04-15,C101173,P1005,1915.24
2024-10-19,C100283,P1002,1172.9
2024-10-23,C100365,P1010,2206.88
2025-06-20,C100273,P1006,448.82
2025-07-25,C100581,P1001,1065.78
2025-03-16,C100999,P1008,2294.15
2025-08-04,C100287,P1011,889.43
2024-10-18,C100119,P1004,2093.87
2025-03-30,C100835,P1006,905.94
2025-07-09,C100574,P1003,1658.43
2025-02-01,C100224,P1007,853.9
2024-12-18,C100409,P1004,437.91
2025-03-06,C100656,P1008,1543.08
2025-02-10,C100981,P1008,1102.7
2024-11-22,C100543,P1001,1928.24
2025-09-27,C100611,P1003,1112.21
2025-01-15,C100633,P1006,2315.72
2024-12-28,C100152,P1008,1513.68
2025-09-22,C100503,P1008,2425.36
2025-04-22,C100055,P1012,1500.18
2025-01-30,C100289,P1012,2121.49
2025-07-12,C101171,P1004,848.13
2025-08-26,C100379,P1003,1966.8
2025-07-23,C100098,P1002,659.38
2025-05-25,C100474,P1010,1846.59
2024-11-01,C100535,P1011,2288.8
2025-02-04,C100805,P1005,2321.59
2024-10-31,C101044,P1008,1896.21
2025-05-19,C100707,P1010,1795.8
2025-03-27,C100476,P1002,2463.11
2025-06-10,C101018,P1004,296.84
2025-07-29,C100555,P1005,1341.84
2025-02-01,C101188,P1006,1478.24
2025-06-21,C101066,P1011,529.26
2025-03-17,C100772,P1005,1084.36
2024-10-13,C100088,P1005,1392.89
2025-01-14,C100514,P1007,1146.24
2025-08-28,C100995,P1005,2220.91
2024-11-22,C101166,P1004,2446.44
2024-12-28,C100129,P1010,338.89
2025-03-27,C100054,P1005,2012.45
2024-10-26,C100149,P1003,2033.42
2025-09-09,C100504,P1010,782.49
2024-12-25,C100408,P1008,1222.32
2024-11-28,C100870,P1010,1678.98
2024-11-28,C100460,P1008,1469.95
2025-04-25,C101180,P1008,1164.31
2025-08-02,C101139,P1010,1582.41
2025-02-24,C100425,P1005,467.56
2025-06-23,C100464,P1008,1838.28
2025-10-01,C101030,P1004,1443.85
2025-09-23,C101101,P1004,1756.83
2025-06-04,C100726,P1012,2156.9
2025-04-11,C100639,P1007,1522.3
2025-05-29,C101093,P1012,1429.67
2025-07-12,C101056,P1008,1259.5
2025-06-03,C100989,P1005,611.03
2024-12-25,C100499,P1004,1784.24
2025-06-19,C100629,P1001,2076.08
2025-05-25,C100263,P1005,643.94
2024-11-05,C100075,P1008,503.81
2025-05-27,C100125,P1002,2422.7
2025-01-21,C101049,P1005,713.12
2024-12-21,C100577,P1007,170.33
2025-08-19,C100553,P1006,1025.23
2025-08-21,C100301,P1005,1534.75
2025-09-20,C100667,P1008,1120.85
2025-05-24,C100218,P1011,485.58
2025-06-21,C100252,P1009,2295.03
2025-05-28,C101090,P1004,2062.65
2025-05-17,C101177,P1001,896.26
2025-04-27,C101053,P1005,1684.58
2025-07-19,C100596,P1005,2236.13
2025-01-10,C100898,P1012,1226.14
2024-10-13,C101152,P1004,1359.73
2025-09-04,C100641,P1008,1910.97
2024-12-30,C100761,P1008,2254.63
2025-07-22,C101016,P1001,1423.86
2024-11-09,C101041,P1011,2319.35
2025-05-24,C100699,P1012,1673.86
2025-08-20,C100383,P1008,456.41
2024-11-12,C100750,P1011,167.96
2025-08-25,C101125,P1007,538.48
2025-03-12,C101103,P1003,704.55
2024-12-08,C100793,P1007,604.26
2024-12-05,C100951,P1008,696.4
2025-07-27,C100020,P1002,470.18
2024-12-21,C100697,P1011,483.65
2025-08-12,C100808,P1006,1474.81
2025-03-27,C100901,P1012,1688.33
2025-04-25,C100300,P1008,1882.95
2025-09-03,C100233,P1001,1021.82
2025-06-15,C101039,P1008,1333.75
2024-11-28,C100595,P1003,1612.23
2025-09-27,C100178,P1009,2448.64
2025-03-22,C101020,P1012,2490.46
2025-09-15,C100668,P1002,2499.2
2025-03-07,C100753,P1010,1990.38
2025-06-05,C100210,P1011,1965.99
2025-07-03,C101061,P1006,2492.64
2025-03-12,C100462,P1009,931.04
2025-06-29,C100507,P1005,1930.82
2025-06-07,C100744,P1003,199.06
2024-11-15,C100211,P1006,221.62
2024-11-21,C100904,P1006,1246.74
2024-12-08,C101085,P1012,1224.1
2025-02-05,C100379,P1001,2188.77
2025-06-02,C101031,P1009,2026.74
2025-01-05,C100363,P1005,1742.43
2025-05-20,C100465,P1003,167.1
2025-02-05,C100101,P1012,595.51
2025-09-05,C100660,P1008,482.41
2025-03-22,C101001,P1010,845.28
2025-04-05,C100923,P1006,2422.02
2024-10-20,C101115,P1010,1985.54
2024-11-04,C100553,P1010,1544.31
2024-12-10,C100375,P1010,1457.88
2024-11-02,C100455,P1012,1703.55
2025-03-22,C100271,P1007,2274.64
2025-09-27,C100243,P1007,2332.86
2024-10-18,C101139,P1001,1448.65
2024-12-18,C101082,P1012,469.45
2025-09-12,C100906,P1004,2232.47
2025-05-05,C100751,P1010,2069.86
2024-11-06,C100417,P1008,1828.9
2025-01-16,C100163,P1001,2440.28
2025-07-14,C101096,P1003,1573.82
2024-12-28,C100107,P1004,622.2
2025-08-16,C100028,P1010,1580.32
2025-08-19,C100574,P1011,1339.55
2025-06-20,C100292,P1011,1457.36
2024-10-21,C101053,P1003,705.83
2025-05-19,C100651,P1012,819.18
2024-12-11,C100360,P1002,322.66
2025-03-29,C100909,P1006,2280.93
2024-12-04,C100160,P1003,947.75
2025-08-24,C100963,P1009,1447.86
2025-09-12,C100275,P1003,697.72
2025-09-11,C101075,P1001,356.05
2025-04-06,C100909,P1001,2254.85
2025-03-13,C100849,P1005,1417.4
2025-03-27,C100877,P1001,1788.27
2024-12-04,C100355,P1002,1190.95
2025-03-26,C100204,P1004,2301.66
2025-07-25,C100171,P1011,2156.75
2025-07-28,C100022,P1003,2421.88
2025-07-01,C100926,P1012,1826.92
2025-03-29,C100427,P1001,2282.51
2025-03-10,C100960,P1002,679.5
2025-03-16,C101133,P1005,1437.52
2025-05-04,C100249,P1008,1093.4
2024-12-26,C100091,P1002,1132.2
2024-10-19,C100082,P1005,1307.43
2025-05-22,C100837,P1004,244.73
2025-04-28,C100089,P1006,1594.53
2024-11-10,C100191,P1004,1158.67
2025-03-08,C100404,P1011,1118.57
2024-12-14,C100999,P1009,481.75
2025-08-07,C101057,P1002,2428.1
2025-02-10,C100827,P1005,1618.42
2024-11-05,C100932,P1006,231.05
2025-05-20,C100598,P1002,837.5
2025-04-22,C100290,P1009,2050.84
2025-05-16,C100256,P1004,660.97
2025-08-09,C100028,P1004,1170.62
2025-07-14,C100177,P1007,1864.81
2025-02-28,C100126,P1006,256.67
2025-06-21,C100425,P1002,1986.04
2025-04-07,C100336,P1012,217.96
2025-06-18,C100777,P1010,1839.58
2024-10-18,C101036,P1006,330.59
2025-03-25,C100319,P1002,1222.84
2025-05-24,C101137,P1005,1363.77
2024-10-23,C100733,P1010,1488.53
2025-01-26,C100752,P1003,168.89
2024-12-27,C100482,P1009,1884.08
2025-01-24,C101065,P1001,858.22
2025-02-15,C101140,P1008,885.62
2024-12-23,C100980,P1008,424.36
2025-04-14,C100100,P1011,2092.24
2025-09-12,C101129,P1009,1567.73
2025-07-01,C100699,P1003,678.66
2024-11-23,C100075,P1011,1708.74
2025-04-03,C100413,P1004,1003.84
2025-03-29,C100243,P1002,330.97
2025-07-04,C100263,P1001,1564.31
2024-12-30,C100552,P1011,2469.53
2024-11-09,C100952,P1001,2420.6
2025-05-24,C100592,P1007,1879.95
2025-09-01,C100254,P1001,806.4
2025-07-17,C101104,P1002,1478.39
2025-08-27,C101053,P1008,467.1
2025-03-02,C100674,P1012,2353.27
2025-01-12,C100930,P1011,2271.92
2024-11-17,C100339,P1003,1545.5
2025-06-25,C101059,P1009,271.9
2025-07-29,C101096,P1007,1556.79
2025-01-26,C101197,P1007,389.63
2025-04-19,C100786,P1007,1421.71
2025-05-15,C100389,P1002,2298.86
2025-09-29,C100252,P1008,1323.82
2024-12-02,C100800,P1009,737.21
2025-09-28,C100290,P1006,1109.69
2025-09-04,C101195,P1009,1466.96
2025-10-07,C100049,P1002,775.33
2025-09-16,C100744,P1011,726.78
2025-04-15,C100878,P1008,1347.6
2025-08-23,C100044,P1002,1132.49
2024-11-17,C100009,P1002,1005.66
2025-06-03,C100817,P1010,279.14
2025-07-02,C100952,P1010,1118.58
2025-07-02,C100917,P1008,345.54
2025-04-06,C101125,P1010,1724.83
2025-01-25,C100807,P1002,622.55
2025-03-10,C100480,P1003,2352.38
2025-05-31,C100242,P1007,2374.89
2024-10-30,C100966,P1009,1934.64
2025-03-02,C100191,P1006,208.4
2025-02-18,C100577,P1011,486.35
2025-02-12,C101151,P1008,2472.37
2025-03-30,C100658,P1001,393.33
2025-02-14,C100094,P1003,2140.22
2025-06-07,C100165,P1006,854.96
2025-08-12,C100043,P1005,1416.96
2025-02-12,C100845,P1005,1536.17
2025-03-21,C101066,P1004,405.48
2025-06-21,C100683,P1006,1255.99
2025-01-11,C100248,P1004,1574.91
2025-05-19,C101074,P1009,1961.98
2024-12-13,C100167,P1007,1631.28
2025-02-05,C100941,P1002,1553.18
2025-09-16,C100371,P1012,811.64
2025-08-14,C100312,P1006,1938.06
2025-03-10,C100644,P1003,1186.22
2025-08-20,C100784,P1010,1875.92
2025-09-26,C100599,P1008,1641.75
2025-02-12,C100464,P1010,318.29
2025-10-04,C100555,P1005,1649.56
2025-03-27,C100807,P1007,614.9
2025-08-11,C101136,P1004,334.49
2025-09-02,C100544,P1009,662.75
2025-08-03,C100192,P1007,1805.82
2025-08-23,C100554,P1002,1080.33
2024-11-01,C100005,P1005,2306.63
2024-12-20,C101067,P1001,1487.2
2024-12-20,C100082,P1001,332.4
2024-10-14,C100441,P1010,1956.21
2025-01-06,C100300,P1001,559.56
2025-04-22,C100472,P1012,1475.36
2024-10-27,C100028,P1002,1848.1
2024-11-28,C100083,P1010,2045.51
2025-04-06,C101157,P1005,598.3
2025-04-24,C100937,P1003,452.31
2025-02-27,C100078,P1010,2440.89
2025-04-23,C101057,P1002,1556.73
2025-05-21,C100718,P1006,2224.27
2024-11-25,C101187,P1008,743.56
2025-08-03,C100466,P1007,2096.35
2025-03-01,C101058,P1001,888.45
2025-01-02,C100851,P1007,573.36
2025-04-14,C101106,P1012,2339.07
2025-01-28,C100991,P1006,1952.46
2025-09-22,C100120,P1004,1662.76
2024-10-17,C100050,P1003,674.55
2025-06-11,C100255,P1010,2328.99
2024-12-18,C100367,P1006,1706.9
2025-06-02,C101131,P1003,774.09
2025-06-10,C100413,P1007,1859.78
2025-01-07,C100099,P1006,1912.42
2025-09-25,C100727,P1012,922.37
2025-05-06,C100378,P1002,913.15
2025-05-13,C100213,P1004,1008.53
2025-01-26,C101153,P1008,2003.67
2025-02-23,C100026,P1012,2239.19
2025-07-30,C100499,P1010,1523.0
2025-06-25,C100769,P1005,1229.85
2024-10-20,C100344,P1007,2154.36
2025-07-14,C100964,P1004,2116.43
2025-02-01,C100215,P1009,1896.43
2024-12-17,C100317,P1011,1659.19
2025-01-25,C100442,P1003,1539.8
2025-01-11,C100721,P1012,2144.73
2024-11-28,C100226,P1012,918.23
2025-05-10,C101118,P1007,2322.31
2025-06-09,C100155,P1007,714.66
2025-05-05,C100099,P1012,939.39
2024-11-19,C100259,P1010,1232.17
2025-02-28,C100248,P1012,677.85
2025-03-19,C100357,P1001,2448.09
2024-12-11,C100058,P1012,1230.79
2025-07-04,C100774,P1003,1668.33
2025-04-03,C100393,P1010,150.61
2025-01-10,C100368,P1005,1259.04
2025-04-01,C100772,P1012,986.95
2025-09-13,C100144,P1002,1262.03
2025-05-25,C101076,P1010,676.85
2024-10-14,C100120,P1005,802.55
2025-05-27,C101156,P1002,289.45
2025-09-05,C100469,P1005,314.97
2025-05-03,C100811,P1012,1028.26
2024-11-24,C100817,P1010,2239.14
2024-10-16,C100656,P1008,1084.56
2025-08-28,C100699,P1006,1462.88
2025-04-05,C100483,P1005,496.61
2025-10-03,C100699,P1011,2149.95
2025-04-26,C100746,P1001,1978.57
2025-07-21,C100630,P1003,1735.33
2025-03-29,C100178,P1003,2396.82
2025-07-07,C100495,P1008,1056.87
2025-03-06,C100326,P1007,1206.66
2025-01-03,C100247,P1001,1750.17
2025-03-05,C100142,P1002,1877.81
2025-03-29,C101049,P1009,928.37
2025-08-14,C100678,P1004,2302.05
2025-07-28,C100241,P1003,2143.53
2025-05-01,C100965,P1010,261.32
2024-12-19,C100775,P1012,1160.34
2025-09-01,C100297,P1004,1486.75
2025-07-06,C100078,P1009,1988.34
2025-08-16,C100421,P1005,342.51
2024-11-09,C101153,P1001,1348.25
2025-02-07,C100129,P1002,1385.02
2025-03-16,C100472,P1008,1625.48
2025-06-30,C100758,P1006,562.77
2025-05-27,C100285,P1006,495.81
2024-11-18,C100669,P1010,1924.83
2025-01-02,C100806,P1012,1332.21
2025-06-08,C100059,P1005,1749.63
2025-01-20,C101060,P1001,2497.58
2025-03-01,C100517,P1001,1559.37
2025-03-31,C101055,P1010,1785.71
2024-11-27,C100471,P1004,941.89
2025-06-12,C100943,P1005,1562.59
2025-04-16,C100871,P1005,747.88
2025-09-17,C100332,P1005,240.28
2025-01-04,C100151,P1001,1537.47
2025-07-13,C101171,P1008,801.63
2025-05-20,C101188,P1009,733.84
2025-01-08,C100846,P1003,1929.53
2025-09-27,C100344,P1011,1890.59
2025-03-16,C100167,P1007,2075.65
2025-07-12,C100113,P1003,1574.12
2024-10-12,C100019,P1006,458.44
2025-01-12,C100576,P1001,2095.68
2025-05-14,C100819,P1004,629.04
2024-10-16,C100720,P1006,1627.81
2025-02-03,C100628,P1006,653.54
2025-08-05,C100192,P1012,609.97
2025-04-17,C100118,P1004,2324.57
2025-08-03,C100439,P1003,575.99
2025-03-23,C100623,P1012,1673.42
2025-03-19,C100879,P1002,1405.94
2025-07-31,C100155,P1002,2332.9
2025-09-09,C100620,P1008,2266.49
2025-01-17,C100923,P1008,1237.55
2024-12-24,C100867,P1002,269.43
2025-09-30,C100216,P1007,2288.69
2025-07-21,C100879,P1007,285.3
2025-02-04,C100802,P1010,265.71
2024-11-03,C100261,P1008,933.33
2025-07-01,C100731,P1003,1070.17
2025-02-18,C100492,P1003,1447.44
2025-04-04,C100069,P1009,1922.15
2025-08-20,C100339,P1004,1025.04
2025-08-25,C101027,P1012,2126.08
2025-04-24,C100044,P1001,1272.28
2025-01-04,C100381,P1012,407.57
2025-09-06,C100714,P1001,1548.8
2025-03-13,C100973,P1012,171.29
2025-03-31,C100454,P1006,1012.96
2025-09-17,C100514,P1007,1524.61
2025-07-05,C100930,P1007,278.33
2025-04-08,C100722,P1005,2435.14
2025-07-28,C101104,P1007,694.57
2024-10-23,C100237,P1004,1342.43
2024-12-10,C100226,P1007,1600.46
2024-10-09,C100912,P1008,1095.25
2025-09-20,C100812,P1009,267.04
2024-11-29,C100163,P1001,1252.87
2024-10-26,C100587,P1002,2193.29
2025-09-25,C101091,P1007,226.07
2025-03-19,C100974,P1003,555.33
2024-12-07,C100382,P1011,1085.56
2025-04-21,C100066,P1006,1083.56
2025-09-11,C100647,P1002,1533.67
2025-03-17,C100690,P1009,902.61
2025-09-11,C100846,P1004,892.74
2025-08-05,C101024,P1007,293.39
2025-03-31,C100114,P1012,496.99
2024-12-01,C100374,P1003,1080.53
2025-05-07,C100577,P1011,2046.85
2025-03-13,C101075,P1006,1440.32
2025-07-28,C100667,P1009,504.05
2024-11-26,C101110,P1008,1840.42
2025-01-14,C100748,P1007,301.27
2024-10-20,C100149,P1012,1477.51
2025-03-21,C101093,P1011,1058.63
2025-01-27,C100686,P1012,386.02
2024-10-31,C100185,P1005,1858.8
2025-01-25,C101127,P1011,1850.12
2025-04-16,C100646,P1006,1937.17
2025-06-18,C101140,P1003,735.49
2025-05-22,C100628,P1003,1344.6
2025-06-01,C100312,P1012,1954.29
2025-01-05,C101119,P1006,791.11
2025-08-25,C100568,P1006,748.44
2025-06-27,C100981,P1009,1165.84
2025-03-31,C101027,P1012,1413.0
2025-08-18,C100782,P1010,2317.29
2025-09-14,C100177,P1003,896.66
2024-11-07,C100987,P1006,2121.92
2025-09-26,C100006,P1007,1154.93
2025-04-13,C101199,P1012,2118.41
2025-03-11,C101120,P1003,292.7
2025-09-12,C100012,P1006,1916.52
2025-07-26,C100225,P1012,1561.47
2025-06-10,C100705,P1003,1298.6
2025-05-04,C101116,P1006,436.03
2025-04-26,C100597,P1003,605.23
2024-10-28,C100559,P1004,1861.43
2025-04-09,C100807,P1010,218.47
2025-06-29,C100636,P1006,461.49
2025-07-02,C100514,P1006,570.42
2025-08-21,C101075,P1011,1323.14
2025-07-15,C100385,P1009,2386.45
2025-05-02,C100608,P1010,1646.89
2025-01-19,C100544,P1010,2259.39
2025-03-04,C100682,P1011,1192.33
2025-04-27,C100868,P1004,738.4
2024-11-19,C100200,P1007,1729.81
2025-02-26,C100378,P1006,1780.87
2025-03-09,C101002,P1003,679.47
2025-06-30,C100924,P1002,1728.45
2025-08-21,C101003,P1006,1114.32
2024-11-09,C101133,P1006,1462.37
2024-11-05,C100616,P1008,820.66
2025-05-03,C100832,P1001,2145.37
2025-04-03,C100208,P1011,274.54
2025-08-16,C100722,P1009,1242.27
2025-02-21,C100418,P1012,2190.93
2025-03-02,C100343,P1003,1037.29
2025-04-02,C101067,P1003,410.54
2025-09-16,C101054,P1012,1345.85
2025-09-28,C100083,P1005,908.94
2025-08-10,C101083,P1010,546.78
2025-05-29,C100225,P1010,2301.58
2025-03-30,C100279,P1010,1107.05
2025-06-16,C100966,P1010,250.3
2025-03-17,C101037,P1002,379.77
2025-07-29,C100987,P1006,1048.76
2024-11-13,C100589,P1002,722.84
2024-12-18,C100810,P1006,1864.22
2025-02-21,C100836,P1006,1541.07
2025-04-17,C101099,P1007,2336.78
2024-10-27,C100849,P1008,1859.19
2025-01-15,C100891,P1008,1172.37
2025-07-29,C100832,P1002,1663.11
2025-07-22,C100533,P1011,2361.16
2024-12-12,C100857,P1005,1044.59
2025-04-18,C100864,P1011,326.73
2025-09-26,C100169,P1006,1360.27
2025-07-30,C100562,P1012,1548.22
2024-10-13,C100498,P1010,1788.37
2024-11-22,C100786,P1010,372.5
2025-04-12,C100821,P1003,179.33
2024-12-06,C101082,P1004,612.41
2025-05-09,C100622,P1001,1234.13
2025-05-09,C100263,P1005,249.58
